#Time	TAir	RelHum	WindX	WindY	IDirNorm	IDiffHor	SkyCover	PRECIPITATION	ALBEDO
416.5	0.5	89.5	0.59	1.16	0	33	92	0.0	14
417.5	1.7	72.7	0.64	1.25	0	63	88	0.0	14
418.5	2.3	87.1	0.2	1.39	0	65	83	0.0	14
419.5	3.5	79.9	0.59	0.68	4	135	79	0.0	14
420.5	3.9	78.1	0.4	0.3	0	98	75	0.0	14
421.5	5.0	73.8	-0.4	-0.0	139	143	75	0.0	14
422.5	5.6	68.2	-1.5	-1.17	287	98	75	0.0	14
423.5	5.0	69.4	0.32	-1.67	0	30	75	0.0	14
424.5	3.8	75.7	-1.9	-0.1	0	7	75	0.0	14
425.5	3.6	75.7	-1.4	-0.0	0	0	75	0.0	14
426.5	3.5	77.9	-1.69	-0.86	0	0	75	0.0	14
427.5	2.6	82.1	0.12	0.79	0	0	72	0.0	14
428.5	2.0	85.6	0.45	0.66	0	0	69	0.0	14
429.5	2.3	84.6	-0.23	0.45	0	0	66	0.0	14
430.5	1.6	88.9	-0.66	-0.45	0	0	62	0.0	14
431.5	0.8	92.3	0.6	0.36	0	0	59	0.0	14
432.5	0.5	94.4	-0.92	-0.39	0	0	56	0.0	14
433.5	0.5	93.9	0.42	0.42	0	0	53	0.0	14
434.5	1.1	85.6	-2.22	-0.6	0	0	50	0.0	14
435.5	1.6	77.3	-1.43	-0.93	0	0	47	0.0	14
436.5	0.8	80.3	-1.45	-1.79	0	0	44	0.0	14
437.5	0.2	81.2	-1.94	-1.88	0	0	41	0.0	14
438.5	0.2	76.5	-2.01	-1.12	0	0	38	0.0	14
439.5	0.1	77.2	-1.82	-1.23	0	0	33	0.0	14
440.5	0.4	76.6	-1.46	-1.06	379	41	29	0.0	14
441.5	1.6	66.2	-3.18	-1.69	586	58	25	0.0	14
442.5	2.5	54.3	-3.73	-2.52	723	64	21	0.0	14
443.5	2.9	50.8	-3.32	-2.89	738	71	17	0.0	14
444.5	3.3	49.4	-2.22	-3.69	731	73	12	0.0	14
445.5	3.3	51.2	-3.31	-3.2	468	126	21	0.0	14
446.5	2.7	54.4	-3.01	-3.34	119	113	29	0.0	14
447.5	1.9	57.6	-2.61	-2.9	0	41	38	0.0	14
448.5	1.2	60.9	-1.8	-2.4	0	5	46	0.0	14
449.5	0.7	64.4	-1.77	-1.9	0	0	54	0.0	14
450.5	0.1	68.8	-1.91	-1.29	0	0	62	0.0	14
451.5	-0.3	70.5	-2.28	-1.78	0	0	57	0.0	14
452.5	-0.7	72.8	-2.02	-2.09	0	0	52	0.0	14
453.5	-0.9	74.9	-1.98	-1.98	0	0	47	0.0	14
454.5	-1.2	77.7	-1.74	-1.93	0	0	42	0.0	14
455.5	-1.6	80.3	-1.38	-1.71	0	0	36	0.0	14
456.5	-2.0	81.1	-1.34	-1.05	0	0	31	0.0	14
457.5	-2.3	82.4	-0.8	-0.89	0	0	26	0.0	14
458.5	-2.2	80.2	-1.23	-1.03	0	0	21	0.0	14
459.5	-2.4	78.6	-1.26	-0.98	0	0	16	0.0	14
460.5	-2.6	80.5	-1.42	-1.11	0	0	10	0.0	14
461.5	-4.0	85.8	-0.65	-0.26	0	0	5	0.0	14
462.5	-4.5	88.8	0.35	0.35	0	0	0	0.0	14
463.5	-5.4	91.6	0.12	0.79	0	0	8	0.0	14
464.5	-4.4	87.4	0.29	1.27	230	50	17	0.0	14
465.5	-3.0	84.3	0.36	0.18	621	57	25	0.0	14
466.5	-1.6	75.9	0.42	-0.56	700	67	33	0.0	14
467.5	-0.3	71.7	-0.5	-0.5	636	93	42	0.0	14
468.5	0.9	66.1	-0.32	-1.05	644	101	50	0.0	14
469.5	1.6	60.8	0.1	-0.69	409	135	42	0.0	14
470.5	1.6	60.2	-0.28	-0.96	402	93	33	0.0	14
471.5	1.5	60.5	0.42	-0.28	421	49	25	0.0	14
472.5	0.6	67.0	0.35	-0.35	0	0	17	0.0	14
473.5	-0.8	77.2	0.0	-0.4	0	0	8	0.0	14
474.5	-1.4	81.3	-0.33	0.22	0	0	0	0.0	14
475.5	-1.7	82.8	0.49	1.1	0	0	8	0.0	14
476.5	-1.9	83.1	0.29	0.96	0	0	17	0.0	14
477.5	-1.9	83.7	-0.12	0.79	0	0	25	0.0	14
478.5	-2.2	84.2	0.31	0.95	0	0	33	0.0	14
479.5	-2.6	85.4	0.45	1.11	0	0	42	0.0	14
480.5	-2.0	83.4	0.49	1.52	0	0	50	0.0	14
481.5	-1.7	82.5	-0.11	0.69	0	0	58	0.0	14
482.5	-1.6	80.5	0.64	1.25	0	0	67	0.0	14
483.5	-1.6	82.0	0.41	1.44	0	0	75	0.0	14
484.5	-1.1	79.9	0.44	1.54	0	0	83	0.0	14
485.5	-0.8	76.3	0.2	1.59	0	0	92	0.0	14
486.5	-0.6	74.0	0.4	2.06	0	0	100	0.0	14
487.5	-0.6	73.4	0.12	0.99	0	0	98	0.0	14
488.5	-0.4	74.2	-0.49	1.2	0	19	96	0.0	14
489.5	0.3	70.5	0.31	0.95	0	58	94	0.0	14
490.5	0.7	69.3	0.66	0.88	0	98	92	0.0	14
491.5	1.8	64.4	0.92	1.66	28	159	90	0.0	14
492.5	2.3	60.1	0.53	0.73	4	156	88	0.0	14
493.5	2.4	59.9	0.56	-0.22	0	113	90	0.0	14
494.5	2.5	61.8	0.14	-0.14	0	61	92	0.0	14
495.5	2.1	65.8	-0.28	0.09	0	37	94	0.0	14
496.5	1.7	66.8	-0.32	0.62	0	3	96	0.0	14
497.5	1.0	75.2	-0.46	0.19	0	0	98	0.0	14
498.5	0.7	77.1	-0.0	0.5	0	0	100	0.0	14
499.5	-0.3	79.7	-0.21	0.21	0	0	95	0.0	14
500.5	-1.0	84.9	-0.27	0.14	0	0	90	0.0	14
501.5	-0.8	82.9	0.35	0.83	0	0	84	0.0	14
502.5	-1.7	85.7	0.44	1.22	0	0	79	0.0	14
503.5	-2.2	88.1	-0.12	0.89	0	0	74	0.0	14
504.5	-2.0	85.5	0.32	1.67	0	0	69	0.0	14
505.5	-1.8	86.4	0.1	1.1	0	0	64	0.0	14
506.5	-2.0	87.0	0.41	1.54	0	0	58	0.0	14
507.5	-2.0	86.7	0.22	1.58	0	0	53	0.0	14
508.5	-1.5	85.0	0.5	1.73	0	0	48	0.0	14
509.5	-1.2	80.4	0.94	2.1	0	0	43	0.0	14
510.5	-1.5	83.3	1.24	1.16	0	0	38	0.0	14
511.5	-0.5	78.7	0.74	2.28	0	0	48	0.0	14
512.5	-0.1	80.7	0.94	2.21	0	15	58	0.0	14
513.5	0.9	76.7	1.63	3.21	0	70	69	0.0	14
514.5	1.9	70.3	3.13	3.24	19	146	79	0.0	14
515.5	1.5	76.4	3.0	2.8	0	37	90	0.0	14
516.5	1.9	70.6	3.21	4.95	0	66	100	0.0	14
517.5	1.8	72.5	3.24	5.4	0	50	100	0.0	14
518.5	1.6	78.4	2.28	4.89	0	44	100	0.0	14
519.5	1.7	76.6	2.94	4.53	0	29	100	0.0	14
520.5	1.6	78.5	2.81	4.01	0	5	100	0.0	14
521.5	0.7	91.2	2.17	3.48	0	0	100	0.2	30
522.5	0.5	92.5	1.84	3.32	0	0	100	0.1	30
523.5	0.7	89.3	1.6	2.77	0	0	99	0.0	30
524.5	0.5	90.8	1.81	2.01	0	0	98	0.0	30
525.5	0.2	93.5	1.26	0.98	0	0	97	0.1	30
526.5	-0.1	96.2	0.5	0.5	0	0	96	0.3	30
527.5	0.1	93.6	0.6	1.48	0	0	95	0.0	30
528.5	0.0	92.6	0.21	1.08	0	0	94	0.0	30
529.5	-0.9	93.4	0.12	0.48	0	0	93	0.0	30
530.5	-0.3	89.8	0.41	0.69	0	0	92	0.0	30
531.5	-0.6	93.1	0.4	1.24	0	0	91	0.0	30
532.5	-1.0	92.9	0.29	0.96	0	0	90	0.0	30
533.5	-1.0	91.9	0.31	0.95	0	0	89	0.0	50
534.5	-0.8	91.6	0.48	1.32	0	0	88	0.0	50
535.5	-1.1	92.1	0.2	1.28	0	4	90	0.0	50
536.5	-0.6	86.7	0.34	1.46	0	44	92	0.0	50
537.5	0.2	83.0	0.61	2.01	0	73	94	0.0	50
538.5	0.5	82.3	1.5	2.71	0	84	96	0.0	50
539.5	1.0	79.8	1.69	2.6	0	116	98	0.0	50
540.5	1.2	82.3	1.41	2.65	2	148	100	0.0	50
541.5	1.5	80.4	1.8	3.12	0	107	100	0.0	50
542.5	1.1	86.8	1.52	2.35	0	57	100	0.0	50
543.5	1.1	87.6	1.29	2.14	0	29	100	0.1	50
544.5	0.8	88.9	1.26	1.55	0	4	100	0.1	50
545.5	0.5	92.7	1.32	2.12	0	0	100	0.1	50
546.5	0.3	90.1	0.82	2.04	0	0	100	0.0	50
547.5	0.4	86.3	0.42	1.96	0	0	100	0.0	50
548.5	0.4	85.8	0.21	1.99	0	0	100	0.0	50
549.5	0.3	88.0	0.31	2.18	0	0	100	0.0	50
550.5	-0.1	90.9	0.34	1.46	0	0	100	0.0	50
551.5	-0.1	90.8	0.99	1.85	0	0	100	0.0	50
552.5	-0.4	90.1	0.59	1.81	0	0	100	0.0	50
553.5	-0.1	87.2	0.89	0.14	0	0	100	0.0	50
554.5	-0.4	90.0	0.33	0.22	0	0	100	0.1	50
555.5	-0.6	88.9	-0.96	-0.53	0	0	100	0.0	50
556.5	-0.9	77.8	-2.91	-0.73	0	0	100	0.0	50
557.5	-1.3	84.9	-2.63	-0.96	0	0	100	0.0	80
558.5	-1.5	91.0	-1.63	-1.63	0	0	100	0.0	80
559.5	-2.0	89.3	-2.1	-1.7	0	0	88	0.0	80
560.5	-2.6	85.2	-2.3	-2.07	207	38	75	0.0	80
561.5	-2.4	82.7	-2.4	-2.4	583	92	62	0.0	80
562.5	-2.2	77.7	-2.4	-2.4	755	88	50	0.0	80
563.5	-2.5	74.6	-2.64	-2.73	529	138	38	0.0	65
564.5	-2.2	70.6	-2.32	-2.49	656	116	25	0.0	65
565.5	-2.4	69.8	-2.64	-2.73	424	141	27	0.0	65
566.5	-3.0	70.3	-2.54	-2.82	433	96	29	0.0	65
567.5	-4.0	49.1	-3.87	-1.64	456	49	31	0.0	65
568.5	-5.2	43.0	-3.05	-1.91	0	16	33	0.0	65
569.5	-6.0	56.5	-2.0	-1.5	0	0	35	0.0	65
570.5	-6.5	75.3	-2.19	-1.9	0	0	38	0.0	65
571.5	-6.6	77.4	-2.15	-1.94	0	0	43	0.0	65
572.5	-6.8	79.7	-2.6	-2.18	0	0	48	0.0	65
573.5	-7.2	82.4	-2.3	-2.64	0	0	53	0.0	65
574.5	-7.8	84.8	-2.8	-2.27	0	0	58	0.0	65
575.5	-7.6	86.4	-1.67	-1.99	0	0	64	0.0	65
576.5	-7.6	85.7	-1.17	-1.5	0	0	69	0.0	65
577.5	-7.4	85.5	-2.12	-1.13	0	0	74	0.0	65
578.5	-7.2	86.0	-2.65	-1.41	0	0	79	0.0	65
579.5	-7.2	85.0	-2.19	-1.9	0	0	84	0.0	65
580.5	-7.3	84.4	-1.9	-1.77	0	0	90	0.0	65
581.5	-7.3	85.7	-1.48	-1.48	0	0	95	0.0	65
582.5	-7.3	86.0	-1.39	-1.3	0	0	100	0.0	65
583.5	-7.2	83.5	-1.7	-1.7	0	5	98	0.0	65
584.5	-7.2	81.9	-2.3	-2.07	0	34	96	0.0	65
585.5	-7.0	83.1	-2.45	-2.06	2	96	94	0.0	65
586.5	-6.6	80.0	-2.3	-2.22	51	154	92	0.0	65
587.5	-6.1	77.8	-2.02	-2.09	122	192	90	0.0	65
588.5	-6.3	74.8	-2.26	-1.97	24	164	88	0.0	65
589.5	-5.9	73.7	-1.29	-1.78	85	158	73	0.0	65
590.5	-5.8	71.3	-1.84	-1.02	396	118	58	0.0	65
591.5	-6.0	74.2	-2.22	-0.6	341	55	44	0.0	65
592.5	-6.6	75.9	-1.83	-0.81	0	14	29	0.0	65
593.5	-7.4	80.7	-1.85	-0.99	0	0	15	0.0	65
594.5	-9.3	88.9	-1.16	-0.31	0	0	0	0.0	65
595.5	-9.8	90.2	-0.39	0.1	0	0	7	0.0	65
596.5	-10.3	90.4	0.11	0.69	0	0	15	0.0	65
597.5	-11.1	89.8	0.22	0.77	0	0	22	0.0	65
598.5	-11.6	89.3	0.19	1.08	0	0	29	0.0	65
599.5	-12.0	89.0	-0.09	0.59	0	0	36	0.0	65
600.5	-12.3	88.7	-0.0	0.4	0	0	44	0.0	65
601.5	-12.6	88.5	-0.35	0.35	0	0	51	0.0	65
602.5	-12.7	88.4	-0.27	0.54	0	0	58	0.0	65
603.5	-13.2	88.0	-0.14	0.89	0	0	66	0.0	65
604.5	-13.1	88.0	-0.3	-0.0	0	0	73	0.0	65
605.5	-13.1	88.1	-0.88	0.2	0	0	80	0.0	65
606.5	-11.1	89.8	0.3	0.0	0	0	88	0.0	65
607.5	-9.7	91.0	-0.77	-0.46	0	7	88	0.0	65
608.5	-9.1	91.5	-0.19	-0.67	0	45	88	0.0	65
609.5	-8.1	89.5	-0.66	-0.76	0	93	88	0.0	65
610.5	-7.3	88.6	-0.54	-0.27	3	137	88	0.0	65
611.5	-6.9	87.1	-0.44	0.54	26	183	88	0.0	65
612.5	-6.1	81.2	-1.16	0.29	618	200	88	0.0	65
613.5	-5.5	78.3	-1.38	-0.59	620	111	73	0.0	65
614.5	-5.1	77.2	-1.01	-1.61	537	79	58	0.0	65
615.5	-5.2	81.0	-0.1	-1.2	325	57	44	0.0	65
616.5	-6.4	87.3	-0.91	-0.79	0	19	29	0.0	65
617.5	-8.6	92.0	-0.82	0.37	0	0	15	0.0	65
618.5	-8.7	91.9	-0.12	0.99	0	0	0	0.0	65
619.5	-9.0	91.6	0.19	0.98	0	0	8	0.0	65
620.5	-9.6	91.1	0.39	1.45	0	0	17	0.0	65
621.5	-10.2	90.6	0.34	1.46	0	0	25	0.0	65
622.5	-10.6	90.2	0.49	1.1	0	0	33	0.0	65
623.5	-8.6	92.0	0.72	2.5	0	0	42	0.0	65
624.5	-7.1	93.3	0.21	2.39	0	0	50	0.0	65
625.5	-6.4	93.1	0.31	0.74	0	0	58	0.0	65
626.5	-6.4	93.7	-0.0	-0.1	0	0	67	0.0	65
627.5	-6.3	91.1	0.42	-0.42	0	0	75	0.0	65
628.5	-6.2	91.3	0.0	-0.4	0	0	83	0.0	65
629.5	-6.0	91.1	0.28	-0.86	0	0	92	0.0	65
630.5	-6.0	91.0	-1.0	-0.1	0	0	100	0.0	65
631.5	-5.9	89.3	-0.59	-0.09	0	3	98	0.0	65
632.5	-5.4	86.9	0.41	0.8	0	42	96	0.0	65
633.5	-5.1	84.4	0.86	-0.28	0	94	94	0.0	65
634.5	-4.8	84.3	0.48	-0.12	38	152	92	0.0	65
635.5	-4.1	81.2	0.5	0.0	261	188	90	0.0	65
636.5	-2.9	77.1	-0.22	-0.77	683	173	88	0.0	65
637.5	-2.7	79.4	-0.8	-0.6	565	122	73	0.0	65
638.5	-2.8	80.3	-0.88	-0.66	532	82	58	0.0	65
639.5	-2.7	81.2	-0.51	-1.2	229	69	44	0.0	65
640.5	-3.8	86.8	-0.88	-0.66	0	17	29	0.0	65
641.5	-5.5	89.2	-0.69	0.1	0	0	15	0.0	65
642.5	-6.1	90.7	-0.25	1.07	0	0	0	0.0	65
643.5	-6.4	90.4	0.1	1.0	0	0	0	0.0	65
644.5	-7.3	92.2	0.2	0.88	0	0	0	0.0	65
645.5	-8.0	92.5	-0.67	0.22	0	0	0	0.0	65
646.5	-7.8	92.6	0.38	0.93	0	0	0	0.0	65
647.5	-8.7	91.9	-0.11	0.69	0	0	0	0.0	65
648.5	-8.5	92.0	-0.2	-0.0	0	0	0	0.0	65
649.5	-8.7	91.9	-0.46	-0.77	0	0	0	0.0	65
650.5	-7.4	93.0	-1.0	-0.0	0	0	0	0.0	65
651.5	-8.7	91.9	0.22	0.77	0	0	0	0.0	65
652.5	-9.4	91.3	0.45	0.66	0	0	0	0.0	65
653.5	-10.1	90.7	-0.5	0.5	0	0	0	0.0	65
654.5	-9.0	91.7	-0.51	0.31	0	0	0	0.0	65
655.5	-7.1	93.3	-0.8	-0.0	0	9	17	0.0	65
656.5	-7.3	93.1	0.32	0.62	9	58	33	0.0	65
657.5	-6.9	93.5	-0.45	0.23	115	128	50	0.0	65
658.5	-4.9	91.5	-0.69	-0.13	59	161	67	0.0	65
659.5	-3.6	89.9	-0.64	-0.77	1	147	83	0.0	65
660.5	-2.8	86.9	-0.92	-0.39	2	153	100	0.0	65
661.5	-1.5	80.1	0.0	-1.0	10	173	98	0.0	65
662.5	-0.8	79.2	-0.5	-0.62	4	118	96	0.0	65
663.5	-0.9	81.0	-0.76	-0.66	28	69	94	0.0	65
664.5	-0.9	83.2	-1.05	0.34	0	17	92	0.0	65
665.5	-0.8	82.1	1.29	0.77	0	0	90	0.0	65
666.5	-1.0	86.5	-0.98	-0.5	0	0	88	0.0	65
667.5	-0.3	78.9	-0.0	1.1	0	0	88	0.0	65
668.5	0.3	70.6	1.34	1.34	0	0	88	0.0	65
669.5	-0.9	79.0	1.28	-0.25	0	0	88	0.0	65
670.5	0.7	67.0	1.42	3.52	0	0	88	0.0	65
671.5	1.1	63.1	2.58	4.29	0	0	88	0.0	65
672.5	0.4	66.1	1.74	3.27	0	0	88	0.0	65
673.5	1.0	65.9	1.76	2.43	0	0	88	0.0	65
674.5	2.2	61.2	2.89	3.45	0	0	88	0.0	65
675.5	2.6	60.6	2.18	2.6	0	0	88	0.0	65
676.5	2.7	61.4	2.12	3.03	0	0	88	0.0	65
677.5	2.9	61.1	2.59	1.88	0	0	88	0.0	30
678.5	3.4	59.5	2.77	3.42	0	0	88	0.0	30
679.5	3.5	58.4	3.61	4.79	0	6	90	0.0	30
680.5	4.1	56.2	2.91	5.25	0	32	92	0.0	30
681.5	4.7	54.7	3.25	5.63	0	68	94	0.0	30
682.5	5.6	54.2	3.86	5.72	0	98	96	0.0	30
683.5	5.2	59.7	3.68	6.65	0	68	98	0.0	30
684.5	4.3	74.3	3.59	7.04	0	46	100	0.2	30
685.5	3.9	81.1	4.47	6.15	0	41	100	0.3	30
686.5	3.5	86.1	3.25	4.31	0	25	100	0.1	30
687.5	3.3	85.6	3.78	6.82	0	17	100	0.0	30
688.5	3.4	85.7	4.75	7.05	0	0	100	0.0	30
689.5	3.5	85.7	4.47	6.88	0	0	100	0.0	14
690.5	3.6	86.5	4.07	5.82	0	0	100	0.0	14
691.5	3.9	86.9	4.64	6.39	0	0	99	0.0	14
692.5	4.1	87.3	4.75	7.05	0	0	98	0.1	14
693.5	4.3	88.9	4.35	5.99	0	0	97	0.0	14
694.5	5.1	85.5	4.91	6.06	0	0	96	0.0	14
695.5	5.9	82.6	4.92	6.3	0	0	95	0.0	14
696.5	6.4	82.2	5.0	6.63	0	0	94	0.0	14
697.5	7.4	77.1	5.12	6.79	0	0	93	0.0	14
698.5	7.4	78.8	4.41	6.79	0	0	92	0.0	14
699.5	7.5	77.9	4.36	6.71	0	0	91	0.0	14
700.5	7.6	76.7	4.88	6.72	0	0	90	0.0	14
701.5	7.4	77.3	5.42	5.61	0	0	89	0.0	14
702.5	7.5	76.2	4.98	5.34	0	0	88	0.0	14
703.5	7.1	81.1	4.59	5.28	0	8	90	0.6	14
704.5	7.2	82.5	4.48	4.98	0	24	92	0.1	14
705.5	7.2	84.7	3.69	5.47	0	38	94	0.1	14
706.5	7.2	84.9	3.49	5.37	0	50	96	0.3	14
707.5	7.2	87.0	3.28	5.26	0	71	98	0.6	14
708.5	7.4	84.9	3.34	5.34	0	74	100	0.3	14
709.5	7.3	87.1	3.23	5.17	0	70	98	0.2	14
710.5	7.0	88.9	2.91	5.25	0	61	96	0.1	14
711.5	6.9	88.7	3.04	5.06	0	21	94	0.0	14
712.5	7.1	85.6	2.88	4.8	0	6	92	0.0	14
713.5	7.3	84.3	3.21	3.96	0	0	90	0.0	14
714.5	7.4	84.1	3.0	4.61	0	0	88	0.0	14
715.5	7.5	83.8	2.02	4.13	0	0	81	0.0	14
716.5	7.6	83.7	1.61	3.44	0	0	75	0.0	14
717.5	7.6	82.1	2.9	3.58	0	0	69	0.0	14
718.5	7.0	83.5	2.89	3.7	0	0	62	0.0	14
719.5	6.4	84.4	1.97	3.71	0	0	56	0.0	14
720.5	6.0	83.3	2.07	3.19	0	0	50	0.0	14
721.5	5.6	83.6	2.07	3.07	0	0	44	0.0	14
722.5	5.1	84.6	1.91	3.17	0	0	38	0.0	14
723.5	4.7	84.5	1.87	2.48	0	0	31	0.0	14
724.5	5.2	81.8	2.68	2.25	0	0	25	0.0	14
725.5	5.2	81.5	2.4	2.4	0	0	19	0.0	14
726.5	4.8	82.7	2.22	2.3	0	0	12	0.0	14
727.5	5.0	82.3	0.22	2.49	0	11	17	0.0	14
728.5	5.9	78.7	1.41	2.76	0	33	21	0.0	14
729.5	6.5	77.9	1.99	2.38	77	117	25	0.0	14
730.5	8.1	72.4	2.22	2.3	262	168	29	0.0	14
731.5	9.8	67.3	2.27	2.8	708	112	33	0.0	14
732.5	11.3	63.6	1.9	2.19	750	112	38	0.0	14
733.5	11.8	63.8	1.39	1.3	285	173	35	0.0	14
734.5	10.2	72.1	-1.02	1.84	117	137	33	0.0	14
735.5	8.5	80.3	-2.22	-0.6	0	61	31	0.0	14
736.5	7.5	82.2	-2.12	-0.9	18	19	29	0.0	14
737.5	6.3	86.1	-1.48	-0.21	0	0	27	0.0	14
738.5	5.2	89.2	-0.0	0.9	0	0	25	0.0	14
739.5	4.2	91.7	-0.1	0.39	0	0	31	0.0	14
740.5	3.5	92.5	0.41	0.91	0	0	38	0.0	14
741.5	2.8	92.9	0.4	1.24	0	0	44	0.0	14
742.5	2.4	92.6	0.61	1.59	0	0	50	0.0	14
743.5	2.0	91.4	0.67	1.67	0	0	56	0.0	14
744.5	1.9	89.6	1.62	3.33	0	0	62	0.0	30
745.5	1.8	87.4	2.23	3.44	0	0	69	0.0	30
746.5	1.7	85.8	2.25	2.68	0	0	75	0.0	30
747.5	1.8	83.8	2.12	3.03	0	0	81	0.0	30
748.5	1.8	82.3	1.97	3.71	0	0	88	0.0	30
749.5	1.8	81.7	2.36	2.72	0	0	94	0.0	30
750.5	1.9	80.5	2.29	3.16	0	0	100	0.0	30
751.5	2.1	80.0	2.41	3.2	0	10	98	0.0	30
752.5	2.2	81.5	2.12	2.12	12	64	96	0.1	30
753.5	3.3	73.7	3.45	3.33	176	131	94	0.0	30
754.5	3.1	75.9	2.92	2.28	17	148	92	0.2	30
755.5	3.3	78.2	3.49	3.14	7	186	90	0.1	30
756.5	3.6	76.8	3.37	2.83	42	205	88	0.0	30
757.5	4.0	73.5	3.33	3.45	45	170	88	0.0	30
758.5	4.3	70.6	2.96	3.78	201	141	88	0.0	30
759.5	4.3	69.1	2.7	3.72	34	76	88	0.0	30
760.5	3.8	70.4	2.46	3.15	0	19	88	0.0	30
761.5	3.1	75.1	2.71	2.8	0	0	88	0.0	30
762.5	3.2	75.8	2.59	3.43	0	0	88	0.0	30
763.5	3.5	75.2	2.56	2.94	0	0	89	0.0	30
764.5	3.4	75.8	1.94	2.67	0	0	90	0.0	30
765.5	4.0	69.4	2.06	2.95	0	0	91	0.0	30
766.5	4.2	67.8	2.86	3.07	0	0	92	0.2	30
767.5	3.8	73.1	2.91	2.44	0	0	93	0.1	30
768.5	3.2	81.7	3.81	2.2	0	0	94	0.0	30
769.5	3.2	81.2	3.03	1.75	0	0	95	0.2	30
770.5	2.8	87.5	2.69	3.09	0	0	96	0.2	30
771.5	3.1	90.6	3.36	2.35	0	0	97	0.3	30
772.5	3.0	91.8	3.07	3.29	0	0	98	0.1	30
773.5	3.2	91.2	2.94	4.04	0	0	99	0.2	14
774.5	3.3	90.3	2.2	3.81	0	0	100	0.2	14
775.5	3.4	91.8	1.88	3.53	0	7	100	0.1	14
776.5	3.6	91.8	2.12	3.15	0	37	100	0.1	14
777.5	4.0	92.0	1.55	2.68	0	84	100	0.0	14
778.5	5.0	86.2	2.43	2.52	107	170	100	0.0	14
779.5	5.6	76.9	2.48	2.75	69	212	100	0.0	14
780.5	5.8	72.4	2.38	1.66	106	197	100	0.0	14
781.5	6.0	68.3	2.71	1.5	137	191	98	0.0	14
782.5	5.7	71.1	1.9	1.77	6	121	96	0.0	14
783.5	5.3	72.6	1.32	1.88	6	81	94	0.0	14
784.5	4.9	75.9	1.13	0.82	21	22	92	0.0	14
785.5	4.3	79.0	0.88	1.21	0	0	90	0.0	14
786.5	3.9	79.9	0.81	1.83	0	0	88	0.0	14
787.5	3.5	82.8	1.16	2.1	0	0	88	0.0	14
788.5	3.5	82.9	0.7	1.32	0	0	88	0.0	14
789.5	3.1	85.4	0.64	2.1	0	0	88	0.0	14
790.5	2.9	86.2	0.7	2.3	0	0	88	0.0	14
791.5	2.8	85.0	0.72	2.08	0	0	88	0.0	14
792.5	2.2	87.6	0.93	2.43	0	0	88	0.0	14
793.5	1.7	88.6	0.82	2.68	0	0	88	0.0	14
794.5	1.5	88.2	0.97	2.41	0	0	88	0.0	14
795.5	2.0	86.3	0.93	2.85	0	0	88	0.0	14
796.5	1.6	89.7	1.46	1.22	0	0	88	0.0	14
797.5	1.7	89.7	1.09	1.56	0	0	88	0.0	14
798.5	2.1	85.9	1.75	2.91	0	0	88	0.0	14
799.5	2.4	84.6	1.35	2.34	0	9	81	0.0	14
800.5	2.5	84.9	2.12	2.12	0	51	75	0.0	14
801.5	3.3	76.6	2.69	2.69	16	124	69	0.0	14
802.5	4.1	72.3	3.44	3.2	90	171	62	0.0	14
803.5	5.3	67.9	3.88	3.62	589	153	56	0.0	14
804.5	5.6	66.0	5.0	3.13	293	204	50	0.0	14
805.5	5.4	65.7	4.3	3.74	74	185	58	0.0	14
806.5	5.2	68.1	3.43	4.55	134	146	67	0.0	14
807.5	4.8	69.9	3.66	4.37	0	56	75	0.0	14
808.5	4.6	71.0	3.37	4.47	0	12	83	0.0	14
809.5	4.2	75.5	3.55	3.8	0	0	92	0.1	14
810.5	3.6	82.4	3.55	3.94	0	0	100	0.2	14
811.5	2.9	91.6	4.35	4.83	0	0	100	0.2	14
812.5	2.8	94.5	3.81	3.68	0	0	100	0.3	14
813.5	2.8	96.0	4.1	4.1	0	0	100	0.2	14
814.5	3.3	94.5	4.83	4.2	0	0	100	0.0	14
815.5	3.6	94.0	3.81	4.24	0	0	100	0.0	14
816.5	4.0	93.6	3.34	5.34	0	0	100	0.0	14
817.5	4.1	93.3	3.02	4.48	0	0	100	0.0	14
818.5	4.1	94.8	2.4	3.07	0	0	100	0.5	14
819.5	4.8	91.6	0.7	2.61	0	0	100	0.0	14
820.5	5.1	89.1	1.72	3.39	0	0	100	0.0	14
821.5	5.0	88.8	2.01	3.22	0	0	100	0.0	14
822.5	4.9	85.8	1.38	3.11	0	0	100	0.0	14
823.5	5.0	81.0	1.01	2.17	0	8	98	0.0	14
824.5	4.9	86.3	1.52	2.35	0	42	96	0.0	14
825.5	5.4	85.2	1.1	2.36	0	60	94	0.0	14
826.5	6.0	84.3	1.3	2.92	0	103	92	0.0	14
827.5	6.9	80.8	1.96	1.71	16	173	90	0.0	14
828.5	8.0	73.3	2.88	2.78	12	210	88	0.0	14
829.5	8.4	69.4	2.76	2.15	96	184	90	0.0	14
830.5	8.5	64.7	2.75	2.0	19	143	92	0.0	14
831.5	8.1	69.0	1.97	2.26	14	80	94	0.0	14
832.5	7.5	71.2	2.01	1.94	0	23	96	0.0	14
833.5	7.2	70.9	2.14	2.64	0	0	98	0.0	14
834.5	6.9	73.3	1.98	1.84	0	0	100	0.0	14
835.5	7.0	73.3	1.9	2.19	0	0	94	0.0	14
836.5	7.0	71.7	1.76	2.43	0	0	88	0.0	14
